Posição Atual do Ativo,Código da Operação,Preço de Abertura,Maxima Alta,Minima Baixa,Preço de Fechamento,Última Média Rápida,Última Média Lenta,Última Volatilidade,Média da Volatilidade,Diferença Atual,Último RSI,Média Recente dos Gradientes Rápidos,Média Necessária para Tendência de Alta,Gradiente Rápido Máximo para Sair da Tendência,Gradiente Rápido,Direção do Gradiente Rápido,Gradiente Lento,Direção do Gradiente Lento,Porcentagem de Crescimento do Gradiente Rápido,Porcentagem de Decremento do Gradiente Rápido,MACD,Linha de Sinal,Histograma do MACD,Taxa de Crescimento do Histograma do MACD,Sinal de Compra,Sinal de Venda,Indicador Vortex +VI,Indicador Vortex -VI,Taxa de Crescimento do +VI
Vendido,SOLUSDT,208.86,208.99,208.16,208.89,207.329,209.886,4.783,3.913,-2.557,89.718,-0.068,0.414,0.316,0.397,Subindo,-0.09,Subindo,0.361,0.0,0.68621,-0.34183,1.02804,0.075,False,False,1.05956,0.79644,-19.685
Vendido,SOLUSDT,207.81,208.99,207.48,207.77,207.169,209.858,4.792,3.913,-2.689,66.143,-0.118,0.414,0.317,0.237,Descendo,-0.118,Descendo,0.0,40.288,0.48829,-0.37781,0.8661,-0.094,False,False,1.05956,0.85689,-19.685
Vendido,SOLUSDT,207.73,208.99,207.48,207.76,207.167,209.857,4.792,3.913,-2.69,65.791,-0.118,0.414,0.157,0.236,Descendo,-0.118,Descendo,0.0,0.602,0.45704,-0.38349,0.84054,-0.121,False,False,1.05956,0.85689,-19.685
Vendido,SOLUSDT,207.53,208.99,207.38,207.54,207.136,209.852,4.795,3.913,-2.716,58.899,-0.131,0.414,0.156,0.204,Descendo,-0.124,Descendo,0.0,13.333,0.41954,-0.39031,0.80985,-0.153,False,False,1.05956,0.86578,-19.685
Vendido,SOLUSDT,207.71,208.99,207.38,207.71,207.16,209.856,4.792,3.913,-2.696,64.087,-0.122,0.414,0.124,0.229,Subindo,-0.119,Subindo,11.888,0.0,0.45704,-0.38349,0.84054,-0.121,False,False,1.05956,0.86578,-19.685
Vendido,SOLUSDT,207.59,208.99,207.38,207.59,207.143,209.853,4.794,3.913,-2.71,60.335,-0.129,0.414,0.149,0.211,Descendo,-0.122,Descendo,0.0,7.5,0.42579,-0.38917,0.81497,-0.148,False,False,1.05956,0.86578,-19.685
Vendido,SOLUSDT,207.56,208.99,207.38,207.55,207.137,209.852,4.794,3.913,-2.715,59.18,-0.131,0.414,0.131,0.206,Descendo,-0.123,Descendo,0.0,2.703,0.41746,-0.39069,0.80815,-0.155,False,False,1.05956,0.86578,-19.685
Vendido,SOLUSDT,207.77,208.99,207.38,207.78,207.17,209.858,4.792,3.913,-2.688,66.499,-0.118,0.414,0.126,0.239,Subindo,-0.118,Subindo,15.972,0.0,0.47163,-0.38084,0.85247,-0.108,False,False,1.05956,0.86578,-19.685
Vendido,SOLUSDT,207.59,208.99,207.38,207.59,207.143,209.853,4.794,3.913,-2.71,60.335,-0.127,0.414,0.159,0.211,Descendo,-0.122,Descendo,0.0,11.377,0.42788,-0.3888,0.81667,-0.146,False,False,1.05956,0.86578,-19.685
Vendido,SOLUSDT,207.13,207.51,206.95,207.12,207.197,209.682,4.769,3.949,-2.485,45.725,-0.16,0.414,0.131,0.069,Descendo,-0.168,Descendo,0.0,67.568,0.33263,-0.26104,0.59367,-0.256,False,False,1.00576,0.89817,-5.077
Vendido,SOLUSDT,207.29,207.51,206.95,207.31,207.224,209.687,4.767,3.949,-2.463,51.11,-0.158,0.414,-0.011,0.096,Subindo,-0.164,Subindo,39.583,0.0,0.33888,-0.2599,0.59878,-0.25,False,False,1.00576,0.89817,-5.077
Vendido,SOLUSDT,207.38,207.51,206.95,207.37,207.233,209.689,4.766,3.949,-2.456,53.084,-0.15,0.414,0.016,0.104,Subindo,-0.162,Subindo,8.955,0.0,0.36805,-0.2546,0.62265,-0.22,False,False,1.00576,0.89817,-5.077
Vendido,SOLUSDT,207.79,207.85,206.95,207.7,207.28,209.697,4.762,3.949,-2.417,62.956,-0.129,0.414,0.024,0.151,Subindo,-0.154,Subindo,45.205,0.0,0.47638,-0.2349,0.71128,-0.109,False,False,1.04419,0.89817,-1.45
Vendido,SOLUSDT,207.12,207.91,206.95,207.16,207.203,209.683,4.769,3.949,-2.48,46.762,-0.161,0.414,0.071,0.074,Descendo,-0.167,Descendo,0.0,50.943,0.32222,-0.26293,0.58515,-0.267,False,False,1.04419,0.89817,-1.45
Vendido,SOLUSDT,207.23,207.91,206.95,207.22,207.211,209.685,4.768,3.949,-2.473,48.409,-0.158,0.414,-0.006,0.083,Subindo,-0.166,Subindo,11.538,0.0,0.31805,-0.26369,0.58174,-0.271,False,False,1.04419,0.89817,-1.45
Vendido,SOLUSDT,207.41,207.91,206.95,207.41,207.239,209.69,4.765,3.949,-2.451,54.487,-0.151,0.414,0.003,0.11,Subindo,-0.161,Subindo,32.759,0.0,0.3618,-0.25573,0.61753,-0.226,False,False,1.04419,0.89817,-1.45
Vendido,SOLUSDT,207.65,207.91,206.95,207.59,207.264,209.694,4.763,3.949,-2.43,60.299,-0.134,0.414,0.03,0.136,Subindo,-0.156,Subindo,23.377,0.0,0.43055,-0.24323,0.67378,-0.156,False,False,1.04419,0.89817,-1.45
Vendido,SOLUSDT,207.64,207.91,206.95,207.64,207.271,209.695,4.763,3.949,-2.424,61.552,-0.136,0.414,0.056,0.143,Subindo,-0.155,Subindo,5.263,0.0,0.43263,-0.24285,0.67549,-0.153,False,False,1.04419,0.89817,-1.45
Vendido,SOLUSDT,207.15,207.91,206.95,207.15,207.201,209.683,4.769,3.949,-2.482,46.499,-0.159,0.414,0.063,0.073,Descendo,-0.168,Descendo,0.0,49.0,0.33055,-0.26141,0.59197,-0.258,False,False,1.04419,0.89817,-1.45
Vendido,SOLUSDT,206.81,207.04,206.76,206.84,207.194,209.458,4.692,3.981,-2.263,38.561,-0.331,0.414,-0.007,0.021,Descendo,-0.22,Descendo,0.0,70.588,0.14343,-0.19432,0.33774,-0.393,False,False,0.97256,0.89736,-6.86
Vendido,SOLUSDT,206.7,207.04,206.5,206.72,207.177,209.455,4.693,3.981,-2.278,35.567,-0.333,0.414,-0.059,0.004,Descendo,-0.223,Descendo,0.0,80.0,0.17468,-0.18863,0.36331,-0.347,False,False,0.97256,0.9126,-6.86
Vendido,SOLUSDT,206.87,207.04,206.5,206.85,207.196,209.458,4.691,3.981,-2.262,38.834,-0.329,0.414,-0.076,0.023,Subindo,-0.22,Subindo,433.333,0.0,0.18718,-0.18636,0.37354,-0.328,False,False,0.97256,0.9126,-6.86
Vendido,SOLUSDT,207.16,207.2,206.5,207.17,207.241,209.466,4.687,3.981,-2.225,50.126,-0.311,0.414,-0.057,0.069,Subindo,-0.212,Subindo,200.0,0.0,0.25593,-0.17386,0.42979,-0.227,False,False,0.98882,0.9126,-5.302
Vendido,SOLUSDT,207.32,207.34,206.5,207.34,207.266,209.47,4.685,3.981,-2.205,55.097,-0.303,0.414,-0.011,0.093,Subindo,-0.208,Subindo,35.417,0.0,0.28509,-0.16856,0.45365,-0.184,False,False,1.00305,0.9126,-3.94
Vendido,SOLUSDT,206.72,207.34,206.5,206.72,207.177,209.455,4.693,3.981,-2.278,35.567,-0.334,0.414,0.013,0.004,Descendo,-0.223,Descendo,0.0,95.385,0.14551,-0.19394,0.33945,-0.39,False,False,1.00305,0.9126,-3.94
Vendido,SOLUSDT,206.15,207.34,205.89,206.14,207.094,209.44,4.703,3.981,-2.346,25.862,-0.361,0.414,-0.076,-0.079,Descendo,-0.238,Descendo,0.0,1933.333,0.01634,-0.21742,0.23376,-0.58,False,False,1.00305,0.97459,-3.94
Vendido,SOLUSDT,206.0,207.34,205.85,206.03,207.079,209.438,4.705,3.981,-2.359,24.589,-0.37,0.414,-0.159,-0.094,Descendo,-0.241,Descendo,0.0,20.0,-0.01491,-0.2231,0.2082,-0.626,False,False,1.00305,0.97866,-3.94
Vendido,SOLUSDT,205.74,207.34,205.61,205.71,207.033,209.43,4.711,3.981,-2.397,21.51,-0.378,0.414,-0.174,-0.14,Descendo,-0.249,Descendo,0.0,48.485,-0.08366,-0.2356,0.15195,-0.727,False,False,1.00305,1.00915,-3.94
Vendido,SOLUSDT,205.59,207.34,205.12,205.59,207.016,209.426,4.714,3.982,-2.411,20.546,-0.385,0.414,-0.22,-0.157,Descendo,-0.252,Descendo,0.0,12.245,-0.06699,-0.23257,0.16558,-0.702,False,False,1.00305,1.05285,-3.94
Vendido,SOLUSDT,205.74,205.7,205.46,205.7,206.801,209.128,4.561,4.003,-2.327,27.183,-0.523,0.414,-0.237,-0.204,Descendo,-0.297,Descendo,0.0,30.0,-0.21745,-0.23354,0.01609,-0.889,False,False,0.86814,1.05486,-13.45
Vendido,SOLUSDT,205.78,206.04,205.46,205.76,206.81,209.13,4.56,4.003,-2.32,29.293,-0.512,0.414,-0.284,-0.196,Subindo,-0.295,Subindo,4.196,0.0,-0.22162,-0.2343,0.01268,-0.913,False,False,0.87488,1.05486,-12.778
Vendido,SOLUSDT,205.33,206.12,205.26,205.29,206.743,209.118,4.569,4.004,-2.375,17.787,-0.535,0.414,-0.276,-0.263,Descendo,-0.307,Descendo,0.0,34.307,-0.33412,-0.25476,-0.07936,-1.547,False,True,0.88258,1.07411,-12.01
Vendido,SOLUSDT,205.65,206.12,205.23,205.64,206.793,209.127,4.562,4.003,-2.334,24.943,-0.529,0.414,-0.343,-0.213,Subindo,-0.298,Subindo,19.022,0.0,-0.29662,-0.24794,-0.04868,-1.335,False,True,0.88258,1.077,-12.01
Vendido,SOLUSDT,205.73,206.13,205.23,205.79,206.814,209.13,4.559,4.003,-2.316,30.303,-0.527,0.414,-0.293,-0.191,Subindo,-0.294,Subindo,10.067,0.0,-0.28412,-0.24566,-0.03846,-1.265,False,True,0.88354,1.077,-11.914
Vendido,SOLUSDT,205.85,206.31,205.23,205.85,206.823,209.132,4.558,4.003,-2.309,32.239,-0.516,0.414,-0.271,-0.183,Subindo,-0.293,Subindo,4.478,0.0,-0.23412,-0.23657,0.00245,-0.983,False,False,0.90087,1.077,-10.187
Vendido,SOLUSDT,206.28,206.46,205.23,206.33,206.891,209.144,4.55,4.003,-2.253,44.557,-0.496,0.414,-0.263,-0.114,Subindo,-0.281,Subindo,37.5,0.0,-0.15079,-0.22142,0.07064,-0.513,False,False,0.9153,1.077,-8.748
Vendido,SOLUSDT,206.63,206.64,205.23,206.63,206.934,209.152,4.545,4.003,-2.217,50.214,-0.478,0.414,-0.194,-0.071,Subindo,-0.273,Subindo,37.5,0.0,-0.09245,-0.21082,0.11836,-0.184,False,False,0.93263,1.077,-7.021
Vendido,SOLUSDT,206.3,206.64,205.23,206.28,206.884,209.143,4.55,4.003,-2.258,43.487,-0.495,0.414,-0.151,-0.121,Descendo,-0.282,Descendo,0.0,70.0,-0.13412,-0.21839,0.08427,-0.419,False,False,0.93263,1.077,-7.021
Vendido,SOLUSDT,206.09,206.64,205.23,206.09,206.857,209.138,4.554,4.003,-2.281,39.014,-0.498,0.414,-0.201,-0.149,Descendo,-0.287,Descendo,0.0,22.353,-0.1612,-0.22332,0.06211,-0.572,False,False,0.93263,1.077,-7.021
Vendido,SOLUSDT,206.13,206.64,205.23,206.11,206.86,209.139,4.553,4.003,-2.279,39.518,-0.504,0.414,-0.229,-0.146,Subindo,-0.286,Subindo,1.923,0.0,-0.19037,-0.22862,0.03825,-0.736,False,False,0.93263,1.077,-7.021
Vendido,SOLUSDT,206.3,206.53,206.08,206.24,206.741,208.888,4.425,4.02,-2.146,44.134,-0.561,0.414,-0.226,-0.117,Subindo,-0.251,Subindo,19.608,0.0,-0.23245,-0.22901,-0.00344,-1.086,False,True,0.83699,1.06006,-10.255
Vendido,SOLUSDT,206.32,206.79,206.07,206.39,206.763,208.892,4.423,4.019,-2.129,48.552,-0.554,0.414,-0.197,-0.096,Subindo,-0.247,Subindo,18.293,0.0,-0.20745,-0.22446,0.01701,-0.574,False,False,0.86177,1.06101,-7.597
Vendido,SOLUSDT,206.31,206.79,205.93,206.29,206.749,208.889,4.425,4.02,-2.14,45.689,-0.555,0.414,-0.176,-0.11,Descendo,-0.249,Descendo,0.0,14.925,-0.20328,-0.2237,0.02042,-0.489,False,False,0.86177,1.07436,-7.597
Vendido,SOLUSDT,206.17,206.79,205.79,206.18,206.733,208.886,4.426,4.02,-2.153,42.147,-0.555,0.414,-0.19,-0.126,Descendo,-0.252,Descendo,0.0,14.286,-0.1887,-0.22105,0.03235,-0.19,False,False,0.86177,1.0877,-7.597
Vendido,SOLUSDT,205.98,206.79,205.77,205.93,206.697,208.88,4.43,4.02,-2.183,35.51,-0.568,0.414,-0.206,-0.161,Descendo,-0.258,Descendo,0.0,28.409,-0.24495,-0.23128,-0.01367,-1.342,False,True,0.86177,1.08961,-7.597
Vendido,SOLUSDT,205.81,206.79,205.77,205.8,206.679,208.877,4.433,4.02,-2.198,33.089,-0.578,0.414,-0.241,-0.18,Descendo,-0.262,Descendo,0.0,11.504,-0.29286,-0.23999,-0.05287,-2.323,False,True,0.86177,1.08961,-7.597
Vendido,SOLUSDT,205.38,206.79,205.11,205.34,206.613,208.865,4.441,4.02,-2.252,26.658,-0.594,0.414,-0.26,-0.246,Descendo,-0.273,Descendo,0.0,36.508,-0.38453,-0.25666,-0.12787,-4.201,False,True,0.86177,1.15253,-7.597
Vendido,SOLUSDT,205.66,206.79,205.11,205.67,206.66,208.874,4.435,4.02,-2.214,30.977,-0.588,0.414,-0.326,-0.199,Subindo,-0.265,Subindo,19.186,0.0,-0.33453,-0.24757,-0.08696,-3.177,False,True,0.86177,1.15253,-7.597
Vendido,SOLUSDT,205.91,206.79,205.11,205.9,206.693,208.879,4.431,4.02,-2.186,34.92,-0.569,0.414,-0.279,-0.166,Subindo,-0.259,Subindo,16.547,0.0,-0.25328,-0.23279,-0.02049,-1.513,False,True,0.86177,1.15253,-7.597
Vendido,SOLUSDT,206.21,206.79,205.11,206.26,206.744,208.888,4.425,4.02,-2.144,44.766,-0.557,0.414,-0.246,-0.114,Subindo,-0.25,Subindo,31.034,0.0,-0.19495,-0.22219,0.02724,-0.318,False,False,0.86177,1.15253,-7.597
Vendido,SOLUSDT,206.31,206.79,205.11,206.31,206.751,208.89,4.424,4.02,-2.138,46.286,-0.555,0.414,-0.194,-0.107,Subindo,-0.249,Subindo,6.25,0.0,-0.19911,-0.22294,0.02383,-0.404,False,False,0.86177,1.15253,-7.597
Vendido,SOLUSDT,206.29,206.3,205.97,206.24,206.66,208.634,4.279,4.029,-1.974,45.689,-0.526,0.413,-0.187,-0.067,Subindo,-0.251,Descendo,37.333,0.0,-0.21918,-0.2266,0.00742,-225.052,True,False,0.71053,1.06485,-17.551
Vendido,FORTHUSDT,5.011,5.039,4.939,5.011,4.69,4.228,0.578,0.309,0.462,93.85,0.048,0.009,-0.018,0.062,Subindo,0.036,Subindo,0.0,0.0,0.18434,0.10636,0.07798,0.362,False,False,1.40744,0.51452,-8.292
Vendido,FORTHUSDT,5.011,5.039,4.939,5.011,4.69,4.228,0.578,0.309,0.462,93.85,0.048,0.009,-0.018,0.062,Subindo,0.036,Subindo,0.0,0.0,0.18434,0.10636,0.07798,0.362,False,False,1.40744,0.51452,-8.292
Vendido,FORTHUSDT,5.034,5.039,4.939,5.017,4.691,4.228,0.579,0.309,0.463,93.967,0.049,0.009,-0.017,0.063,Descendo,0.036,Descendo,0.0,0.0,0.19038,0.10746,0.08292,0.448,False,False,1.40744,0.51452,-8.292
Vendido,FORTHUSDT,5.034,5.039,4.939,5.017,4.691,4.228,0.579,0.309,0.463,93.967,0.049,0.009,-0.017,0.063,Descendo,0.036,Descendo,0.0,0.0,0.19038,0.10746,0.08292,0.448,False,False,1.40744,0.51452,-8.292
Vendido,FORTHUSDT,5.14,5.17,4.939,5.125,4.707,4.231,0.583,0.309,0.476,95.506,0.055,0.009,-0.017,0.078,Subindo,0.039,Subindo,24.658,0.0,0.21309,0.11158,0.1015,0.773,False,False,1.54537,0.51452,0.695
Comprado,FORTHUSDT,5.147,5.2,4.939,5.152,4.711,4.232,0.584,0.309,0.479,95.775,0.054,0.009,-0.002,0.082,Subindo,0.039,Subindo,4.945,0.0,0.21142,0.11128,0.10014,0.749,False,False,1.55354,0.51452,1.228
Comprado,FORTHUSDT,5.125,5.2,4.939,5.121,4.706,4.231,0.582,0.309,0.475,95.463,0.054,0.009,0.002,0.077,Descendo,0.038,Descendo,0.0,5.41,0.20892,0.11083,0.09809,0.713,False,False,1.55354,0.51452,1.228
Comprado,FORTHUSDT,5.053,5.2,4.939,5.062,4.698,4.229,0.58,0.309,0.468,94.72,0.05,0.009,-0.003,0.069,Descendo,0.037,Descendo,0.0,10.886,0.19309,0.10795,0.08514,0.487,False,False,1.55354,0.51452,1.228
Vendido,FORTHUSDT,5.083,5.2,4.939,5.095,4.702,4.23,0.581,0.309,0.472,95.163,0.052,0.009,-0.011,0.074,Subindo,0.038,Subindo,6.832,0.0,0.20184,0.10954,0.0923,0.612,False,False,1.55354,0.51452,1.228
Vendido,FORTHUSDT,5.178,5.2,4.939,5.168,4.713,4.232,0.584,0.309,0.481,95.92,0.055,0.009,-0.006,0.084,Subindo,0.04,Subindo,14.147,0.0,0.21934,0.11272,0.10662,0.862,False,False,1.55354,0.51452,1.228
Vendido,FORTHUSDT,5.182,5.2,4.939,5.182,4.715,4.232,0.585,0.309,0.482,96.039,0.056,0.009,0.004,0.086,Subindo,0.04,Subindo,2.377,0.0,0.22038,0.11291,0.10747,0.877,False,False,1.55354,0.51452,1.228
Vendido,FORTHUSDT,5.131,5.2,4.939,5.137,4.708,4.231,0.583,0.309,0.477,95.63,0.053,0.009,0.006,0.08,Descendo,0.039,Descendo,0.0,7.463,0.20954,0.11094,0.0986,0.722,False,False,1.55354,0.51452,1.228
Vendido,FORTHUSDT,5.154,5.2,4.939,5.179,4.714,4.232,0.585,0.309,0.482,96.014,0.055,0.009,-0.0,0.086,Subindo,0.04,Subindo,7.527,0.0,0.21684,0.11227,0.10457,0.826,False,False,1.55354,0.51452,1.228
Vendido,FORTHUSDT,5.162,5.2,4.939,5.167,4.713,4.232,0.584,0.309,0.481,95.911,0.055,0.009,0.006,0.084,Descendo,0.04,Descendo,0.0,2.0,0.21538,0.112,0.10338,0.805,False,False,1.55354,0.51452,1.228
Vendido,ASRUSDT,1.585,1.585,1.579,1.585,1.553,1.51,0.099,0.075,0.043,83.115,0.001,0.003,0.004,0.009,Descendo,0.005,Descendo,0.0,88.776,0.01859,0.00794,0.01064,0.68,False,False,1.28324,0.6474,-2.499
Comprado,ASRUSDT,1.604,1.627,1.579,1.599,1.555,1.51,0.099,0.075,0.045,87.083,0.002,0.003,-0.071,0.011,Subindo,0.005,Subindo,21.212,0.0,0.02025,0.00824,0.01201,0.895,False,False,1.47399,0.6474,11.994
Vendido,ASRUSDT,1.588,1.627,1.579,1.589,1.554,1.51,0.099,0.075,0.044,84.477,0.001,0.003,-0.069,0.01,Descendo,0.005,Descendo,0.0,12.5,0.01775,0.00779,0.00996,0.572,False,False,1.47399,0.6474,11.994
Vendido,ASRUSDT,1.575,1.627,1.572,1.575,1.552,1.509,0.099,0.075,0.042,73.159,0.0,0.003,-0.07,0.008,Descendo,0.005,Descendo,0.0,20.0,0.01463,0.00722,0.0074,0.169,False,False,1.47399,0.68786,11.994
Vendido,ASRUSDT,1.572,1.627,1.566,1.572,1.551,1.509,0.099,0.075,0.042,68.446,0.0,0.003,-0.072,0.008,Descendo,0.005,Descendo,0.0,5.357,0.01379,0.00707,0.00672,0.061,False,False,1.47399,0.72254,11.994
Vendido,ASRUSDT,1.57,1.627,1.566,1.57,1.551,1.509,0.099,0.075,0.042,65.627,0.0,0.003,-0.072,0.007,Descendo,0.005,Descendo,0.0,3.774,0.01338,0.00699,0.00638,0.007,False,False,1.47399,0.72254,11.994
Vendido,ASRUSDT,1.562,1.627,1.56,1.562,1.55,1.509,0.099,0.075,0.041,56.346,-0.0,0.003,-0.073,0.006,Descendo,0.004,Descendo,0.0,15.686,0.01213,0.00677,0.00536,-0.154,False,False,1.47399,0.75723,11.994
Vendido,ASRUSDT,1.558,1.627,1.556,1.558,1.549,1.509,0.099,0.075,0.04,52.625,-0.0,0.003,-0.074,0.006,Descendo,0.004,Descendo,0.0,9.302,0.01109,0.00658,0.00451,-0.289,False,False,1.47399,0.78035,11.994
Vendido,ASRUSDT,1.555,1.627,1.55,1.555,1.549,1.509,0.099,0.075,0.04,50.141,-0.001,0.003,-0.074,0.005,Descendo,0.004,Descendo,0.0,7.692,0.01004,0.00639,0.00365,-0.423,False,False,1.47399,0.81503,11.994
Vendido,ASRUSDT,1.554,1.627,1.55,1.554,1.549,1.509,0.099,0.075,0.04,49.365,-0.001,0.003,-0.075,0.005,Descendo,0.004,Descendo,0.0,2.778,0.01025,0.00643,0.00383,-0.396,False,False,1.47399,0.81503,11.994
Vendido,ASRUSDT,1.552,1.627,1.55,1.552,1.548,1.509,0.099,0.075,0.04,47.882,-0.001,0.003,-0.075,0.005,Descendo,0.004,Descendo,0.0,5.714,0.01025,0.00643,0.00383,-0.396,False,False,1.47399,0.81503,11.994
Vendido,ASRUSDT,1.555,1.558,1.554,1.554,1.552,1.513,0.097,0.076,0.04,48.244,0.002,0.003,-0.075,0.003,Descendo,0.004,Descendo,0.0,27.273,0.0094,0.00706,0.00234,-0.46,False,False,1.03139,0.86996,-30.027
Vendido,ASRUSDT,1.562,1.562,1.554,1.562,1.554,1.513,0.097,0.076,0.041,57.007,0.002,0.003,-0.077,0.005,Subindo,0.004,Subindo,33.333,0.0,0.01107,0.00736,0.00371,-0.145,False,False,1.06726,0.86996,-27.593
Vendido,ASRUSDT,1.57,1.57,1.554,1.57,1.555,1.513,0.097,0.076,0.042,63.371,0.002,0.003,-0.075,0.006,Subindo,0.004,Subindo,25.0,0.0,0.01253,0.00763,0.0049,0.13,False,False,1.0852,0.86996,-26.377
Vendido,ASRUSDT,1.564,1.571,1.554,1.564,1.554,1.513,0.097,0.076,0.041,58.797,0.002,0.003,-0.074,0.005,Descendo,0.004,Descendo,0.0,15.0,0.01065,0.00729,0.00337,-0.224,False,False,1.08969,0.86996,-26.072
Vendido,ASRUSDT,1.568,1.571,1.554,1.568,1.554,1.513,0.097,0.076,0.041,61.964,0.002,0.003,-0.075,0.005,Subindo,0.004,Subindo,11.765,0.0,0.01211,0.00755,0.00456,0.051,False,False,1.08969,0.86996,-26.072
Vendido,ASRUSDT,1.561,1.571,1.554,1.561,1.553,1.513,0.097,0.076,0.041,56.053,0.002,0.003,-0.075,0.004,Descendo,0.004,Descendo,0.0,18.421,0.01065,0.00729,0.00337,-0.224,False,False,1.08969,0.86996,-26.072
Vendido,ASRUSDT,1.564,1.571,1.554,1.562,1.554,1.513,0.097,0.076,0.041,57.007,0.002,0.003,-0.076,0.005,Subindo,0.004,Subindo,3.226,0.0,0.01128,0.0074,0.00388,-0.106,False,False,1.08969,0.86996,-26.072
Vendido,ASRUSDT,1.563,1.571,1.554,1.563,1.554,1.513,0.097,0.076,0.041,57.921,0.002,0.003,-0.075,0.005,Subindo,0.004,Subindo,3.125,0.0,0.01107,0.00736,0.00371,-0.145,False,False,1.08969,0.86996,-26.072
Vendido,ASRUSDT,1.56,1.571,1.554,1.56,1.553,1.513,0.097,0.076,0.04,55.055,0.002,0.003,-0.075,0.004,Descendo,0.004,Descendo,0.0,9.091,0.01044,0.00725,0.00319,-0.263,False,False,1.08969,0.86996,-26.072
Vendido,FORTHUSDT,5.117,5.18,4.827,5.117,4.871,4.303,0.588,0.335,0.568,68.453,0.071,0.01,-0.076,0.098,Subindo,0.038,Subindo,2180.0,0.0,0.21469,0.14283,0.07186,0.112,False,False,1.46013,0.70219,-7.455
Vendido,FORTHUSDT,5.113,5.18,4.827,5.113,4.871,4.303,0.588,0.335,0.568,68.251,0.071,0.01,0.018,0.097,Descendo,0.038,Descendo,0.0,0.585,0.21823,0.14347,0.07476,0.156,False,False,1.46013,0.70219,-7.455
Vendido,FORTHUSDT,5.079,5.18,4.827,5.079,4.866,4.302,0.587,0.335,0.564,66.425,0.068,0.01,0.017,0.092,Descendo,0.037,Descendo,0.0,5.0,0.20094,0.14033,0.06061,-0.062,False,False,1.46013,0.70219,-7.455
Vendido,FORTHUSDT,5.008,5.048,4.95,5.009,4.932,4.337,0.584,0.348,0.595,58.687,0.064,0.01,0.012,0.071,Descendo,0.036,Descendo,0.0,22.755,0.19036,0.14942,0.04093,-0.325,False,False,1.2119,0.72738,-17.0
Vendido,FORTHUSDT,5.011,5.048,4.95,5.011,4.933,4.337,0.584,0.348,0.595,58.977,0.063,0.01,-0.009,0.072,Subindo,0.036,Subindo,0.401,0.0,0.19098,0.14954,0.04144,-0.316,False,False,1.2119,0.72738,-17.0
Vendido,FORTHUSDT,5.128,5.15,4.95,5.129,4.949,4.34,0.588,0.348,0.609,70.947,0.068,0.01,-0.008,0.088,Subindo,0.039,Subindo,23.553,0.0,0.21057,0.1531,0.05747,-0.052,False,False,1.27383,0.72738,-12.759
Vendido,FORTHUSDT,5.107,5.15,4.95,5.107,4.946,4.34,0.587,0.348,0.606,69.472,0.069,0.01,0.008,0.085,Descendo,0.039,Descendo,0.0,3.554,0.21432,0.15378,0.06054,-0.001,False,False,1.27383,0.72738,-12.759
Vendido,FORTHUSDT,5.099,5.15,4.95,5.115,4.947,4.34,0.587,0.348,0.607,70.025,0.067,0.01,0.005,0.086,Subindo,0.039,Subindo,1.34,0.0,0.21223,0.1534,0.05883,-0.029,False,False,1.27383,0.72738,-12.759
Vendido,FORTHUSDT,5.029,5.15,4.95,5.029,4.935,4.338,0.584,0.348,0.597,61.717,0.064,0.01,0.006,0.074,Descendo,0.037,Descendo,0.0,14.215,0.19432,0.15014,0.04417,-0.271,False,False,1.27383,0.72738,-12.759
Vendido,FORTHUSDT,4.953,5.15,4.95,4.96,4.925,4.336,0.582,0.348,0.589,52.386,0.061,0.01,-0.006,0.064,Descendo,0.035,Descendo,0.0,13.295,0.18119,0.14776,0.03343,-0.448,False,False,1.27383,0.72738,-12.759
Vendido,FORTHUSDT,5.034,5.15,4.95,5.033,4.936,4.338,0.584,0.348,0.598,62.361,0.064,0.01,-0.016,0.075,Subindo,0.037,Subindo,16.222,0.0,0.19161,0.14965,0.04196,-0.308,False,False,1.27383,0.72738,-12.759
Vendido,FORTHUSDT,5.005,5.15,4.95,5.003,4.931,4.337,0.584,0.348,0.594,57.835,0.063,0.01,-0.005,0.07,Descendo,0.036,Descendo,0.0,5.736,0.19057,0.14946,0.0411,-0.322,False,False,1.27383,0.72738,-12.759
Vendido,FORTHUSDT,4.968,5.15,4.95,4.968,4.926,4.336,0.583,0.348,0.59,53.321,0.061,0.01,-0.01,0.065,Descendo,0.035,Descendo,0.0,7.099,0.17869,0.1473,0.03139,-0.482,False,False,1.27383,0.72738,-12.759
Vendido,FORTHUSDT,4.968,5.15,4.95,4.968,4.926,4.336,0.583,0.348,0.59,53.321,0.061,0.01,-0.015,0.065,Subindo,0.035,Descendo,0.0,0.0,0.18036,0.14761,0.03275,-0.46,False,False,1.27383,0.72738,-12.759
Vendido,FORTHUSDT,4.957,4.961,4.943,4.956,4.967,4.371,0.577,0.361,0.596,51.429,0.054,0.01,-0.015,0.041,Descendo,0.035,Descendo,0.0,37.336,0.15974,0.14997,0.00977,-0.709,False,False,1.06932,0.8258,-16.055
Vendido,FORTHUSDT,4.896,4.961,4.896,4.896,4.958,4.37,0.575,0.361,0.589,43.087,0.051,0.01,-0.039,0.032,Descendo,0.033,Descendo,0.0,20.906,0.14682,0.14762,-0.0008,-1.024,False,True,1.06932,0.86257,-16.055
